id_Anel1,ID_Anel_Anel1,ID_Frag_1_Anel1,ID_Frag_2_Anel1,ID_Frag_3_Anel1,ID_Ponte,id_Anel2,ID_Anel_Anel2,ID_Frag_1_Anel2,ID_Frag_2_Anel2,ID_Frag_3_Anel2,smiles,lambda_max_previsto,incerteza_std
9761,49,20,16,10,17,3,1,15,5,2,N#CC(C#N)=C1C(C=CC=CC=CC=CC2C(S(=O)(=O)[O][Na])N(CN(CC(=O)O)CC(=O)O)ON2[O][Na])=CC([SH](=O)=O)=C1Cl,582.4615875837001,25.163743487467706
3289,17,20,1,24,15,6272,32,9,6,21,CCN(CC)C1NC([N+](=O)O)C(Br)[SH]1CC=CC=CC1:C(C(C)C):O:C:C(N(C)C):N:1[O][Na],582.3480745608538,25.799390977980377
6715,34,16,24,20,3,4115,21,7,4,8,CCC1:C(N=O):S:C:C:S:1(C=CC(=O)CC(=O)C=CC1([O][Na])CN(CN(CC(=O)O)CC(=O)O)CC1C(C)C)OC,582.3163959328732,26.473062824495788
2781,14,21,9,10,3,5845,30,11,10,25,CCN(CC)S1:C:C(S(=O)(=O)[O][Na]):C(C=CC(=O)CC(=O)C=CN2CC(=N)N(S(=O)(=O)[O][Na])C2N):C:C:1Br,581.9447538066196,18.460741822454782
5117,26,13,10,3,16,8,1,26,22,21,CC(=O)N[SH]1C(C=CC=CC=CC2=CC(=O)C(S(=O)(=O)O)=C2Br)CC(C)C1S(=O)(=O)[O][Na],581.5766171168073,30.413103662331057
8910,45,7,10,15,3,5779,29,1,11,20,COS1:S:C:C(S(=O)(=O)[O][Na]):C(=C(C#N)C#N):C:1C=CC(=O)CC(=O)C=CS1(N(C)C)C([O][Na])CCN1N,581.5128805259756,30.54925490930609
7312,37,11,23,10,3,9596,48,21,20,15,CCNC1OC(N)CC1(C=CC(=O)CC(=O)C=CS1(Br)CC(=C(C#N)C#N)[SH]([O][Na])C1)S(=O)(=O)[O][Na],581.4641260059268,12.009958045180994
5070,26,10,22,16,17,6265,32,19,1,22,CN(C)C1NC(S(=O)(=O)O)CS1(C=CC=CC=CC=CC1(CN(CC(=O)O)CC(=O)O)SC(S(=O)(=O)[O][Na])CC1S(=O)(=O)O)C(=O)[O][Na],581.425911768418,22.01425570791717
3590,18,22,2,1,17,5631,29,20,5,21,CN(C)C1:S:C([SH](=O)=O):C:N(S(=O)(=O)O):C:1C=CC=CC=CC=CS1([O][Na])CCC(Br)N1Cl,581.3783164709794,31.162514601093786
2564,13,24,3,19,1,8951,45,16,8,1,CC(C)C1:C:C(N=NS2:C:C(N(C)C):C(N=O):C:S:2CN(CC(=O)O)CC(=O)O):C(C(=O)[O][Na]):S(C):C:1,581.1996390352567,24.115839167780255
8775,44,19,15,8,16,6622,34,18,12,21,CCOC(=O)N1CC(O)C(Br)C1C=CC=CC=CC1:C:C(N=O):C:S(=C(C#N)C#N):N:1C(=O)[O][Na],581.1633032067883,17.54185436502498
2284,12,15,21,23,19,5665,29,5,4,10,CCNC1:C:C(C(=N)[SH]2CC(S(=O)(=O)[O][Na])C(CC)N2Cl):C(=C(C#N)C#N):N(Br):C:1,581.0790976137207,39.143597320643394
5767,29,13,16,23,3,2441,13,23,24,17,CCNC1CN(CN(CC(=O)O)CC(=O)O)[SH](NC(C)=O)C1C=CC(=O)CC(=O)C=CC1(NCC):C:C(C(C)C):S:C(C(F)(F)F):C:1,581.044045217531,18.541994620939835
5657,29,26,20,19,17,3520,18,19,4,6,CCC1:S:C([N+](=O)O):C:N(C=CC=CC=CC=CC2C(C(=O)[O][Na])CN([O][Na])S2=O):C:1C(=O)[O][Na],580.811801091934,20.966503588827315
8926,45,1,16,24,17,9468,48,4,25,6,CCS1(C=CC=CC=CC=CC2:C:C:C(C(C)C):S(CN(CC(=O)O)CC(=O)O):S:2N(C)C)C(=N)SCC1[N+](=O)O,580.5739503557652,37.69884719097589
6412,33,14,19,15,3,1995,10,15,21,19,N#CC(C#N)=C1SC(C(=O)[O][Na])C(C(=O)O)C1C=CC(=O)CC(=O)C=CC1:C:C(C(=O)[O][Na]):N:C(Br):C:1=C(C#N)C#N,580.478996049854,25.727262451998836
5594,28,8,18,16,17,865,5,21,12,24,CCOC(=O)C1C(N=O)NOC1(C=CC=CC=CC=CS1:C:C(C(C)C):C(O):C:C:1Br)CN(CC(=O)O)CC(=O)O,580.466003066949,24.314764491345137
8547,43,7,9,10,17,203,2,13,16,2,CCN(CC)C1:C:C(S(=O)(=O)[O][Na]):C(C=CC=CC=CC=CC2:C:C:C([SH](=O)=O):C(CN(CC(=O)O)CC(=O)O):C:2NC(C)=O):N(OC):N:1,580.3945326896911,27.85121519843366
2670,14,15,7,7,20,6805,35,19,24,15,COC1:C:S(OC):C(=C(C#N)C#N):C:C:1C=C(C)C=CC1(C(=O)[O][Na])CNC(C(C)C)C1=C(C#N)C#N,580.3122756080277,22.20616578034126
6441,33,15,17,11,17,1390,7,9,24,4,CCC1:C:C(C=CC=CC=CC=CC2(N)CC(=C(C#N)C#N)[SH](C(F)(F)F)C2):C(N(CC)CC):C(C(C)C):O:1,578.8181974395233,20.484239640242627
2284,12,15,21,23,17,1233,7,18,15,3,CCNC1:C:C(C=CC=CC=CC=CC2(C(=O)OCC):C:C(C):O:C:C:2=C(C#N)C#N):C(=C(C#N)C#N):N(Br):C:1,578.3949326474342,27.63151325031246
5799,29,15,14,15,20,3368,17,1,1,19,CC(C=CN1:C:C(C(=O)[O][Na]):O:C(N(C)C):C:1N(C)C)=CC1C(=C(C#N)C#N)CN(C(=O)O)S1=C(C#N)C#N,578.3280784007436,25.9816777879549
7164,36,14,24,22,16,2611,14,17,23,9,CCNS1:C:C(N(CC)CC):C:C(C=CC=CC=CC2(S(=O)(=O)O)C(C(=O)O)OCC2C(C)C):C:1C(F)(F)F,578.0672855599887,16.95663928596756
7161,36,9,21,8,17,6898,35,14,20,23,CCNN1CCC(C=CC=CC=CC=CC2(N=O)COC(N(CC)CC)C2Br)(C(=O)O)C1[O][Na],577.8570050065575,34.00122309258236
5043,26,25,17,16,3,856,5,6,4,3,CCC1:C(C):C:S(C=CC(=O)CC(=O)C=CC2C(CN(CC(=O)O)CC(=O)O)C(C(F)(F)F)CS2=N):C:C:1[N+](=O)O,577.7927926672926,17.352187589478195
3070,16,23,3,8,3,2024,11,19,25,23,CCNC1:C:C(C=CC(=O)CC(=O)C=CC2:C:N(N=O):C(C):C:N:2NCC):C:N(C(=O)[O][Na]):C:1=N,577.4525471880622,16.22455774646129
4620,24,5,19,15,2,33,1,18,15,7,CCOC(=O)C1=CC(=C(C#N)C#N)C(OC)=C1C(=O)C=CC1C(=C(C#N)C#N)CC(C(=O)[O][Na])N1Cl,577.3914038203267,9.179504789288949
7424,38,23,25,19,17,9455,48,1,23,1,CCNC1SC(N(C)C)[SH](C=CC=CC=CC=CC2CC(C(=O)[O][Na])S(=N)C2NCC)C1N(C)C,577.2988778301565,31.901871414483107
2235,12,14,7,11,15,6997,35,4,19,14,CCC1(CC=CC=CC2:C:N:C(C(=O)O):C(OC):C:2N)CC(C(=O)O)NC1C(=O)[O][Na],577.0032406462207,9.362907658339527
2284,12,15,21,23,17,2972,15,5,18,10,CCNC1:C:C(C=CC=CC=CC=CC2:C:C(S(=O)(=O)[O][Na]):C(C(=O)OCC):C(Cl):S:2):C(=C(C#N)C#N):N(Br):C:1,576.7598401720339,14.347939330391476
1830,10,15,3,20,6,5760,29,19,22,25,CC1:C:C(=C(C#N)C#N):C(C=[SH]2(C(=O)[O][Na])CCC(=N)N2S(=O)(=O)O):C:N:1[O][Na],576.7187098164467,36.394638113595214
9254,47,14,15,18,17,5706,29,21,5,3,CCOC(=O)C1:C(C=CC=CC=CC=CS2(Br)CCC(C)N2Cl):O:C:S(C(=O)O):C:1=C(C#N)C#N,576.4627571901243,24.202100511923753
6412,33,14,19,15,6,1992,10,20,20,24,CC(C)C1:C:C(=CC2C(=C(C#N)C#N)SC(C(=O)[O][Na])C2C(=O)O):C:C([O][Na]):N:1[O][Na],576.4128186401679,27.34595617874994
6211,32,19,4,16,16,9527,48,12,21,1,CCN1C[SH](C(=O)[O][Na])C(C=CC=CC=CS2(O)CSC(Br)C2N(C)C)(CN(CC(=O)O)CC(=O)O)C1,575.3059020619378,24.66046397006086
6635,34,20,20,8,16,3520,18,19,4,6,CCC1:S:C([N+](=O)O):C:N(C=CC=CC=CC2CC(N=O)N([O][Na])C2[O][Na]):C:1C(=O)[O][Na],575.270627215699,17.644617445515575
6502,33,20,15,14,16,7107,36,22,21,26,N#CC(C#N)=S1CC([O][Na])C(C=CC=CC=CC2(S(=O)(=O)O)OCC(Br)C2=O)C1C(=O)O,574.9403289188156,31.07341554434821
2455,13,14,20,13,19,7598,38,24,23,15,CCN[SH]1C(=C(C#N)C#N)CCC1(C(=N)C1:C(C(=O)O):C:C:S([O][Na]):C:1NC(C)=O)C(C)C,574.9085851085124,31.092659770328662
923,5,9,14,12,16,2237,12,21,15,15,CCN(CC)C1:S:C(C=CC=CC=CC2:C:C(=C(C#N)C#N):C(=C(C#N)C#N):C:N:2Br):C:C(O):C:1C(=O)O,574.5188394649991,17.720808702470194
115,1,15,22,4,15,819,5,24,3,10,CCC1=C(S(=O)(=O)O)C(=C(C#N)C#N)C(C=CC=CCS2(C(C)C):C:C:C:C(S(=O)(=O)[O][Na]):C:2C)=C1,574.2807962886551,42.705763678322164
5202,27,18,19,14,20,944,5,17,13,3,CCOC(=O)N1CC(C(=O)[O][Na])C(C=C(C)C=CS2:C:C:C(C):C(NC(C)=O):C:2C(F)(F)F)(C(=O)O)N1,574.2789247587916,30.32736277541546
115,1,15,22,4,17,5738,29,19,6,19,CCC1=C(S(=O)(=O)O)C(=C(C#N)C#N)C(C=CC=CC=CC=CS2(C(=O)[O][Na])CC(C(=O)[O][Na])C([N+](=O)O)N2)=C1,574.2447498336084,25.353029020228373
3496,18,18,20,14,17,6325,32,1,16,22,CCOC(=O)N1:C:C([O][Na]):S:C(C(=O)O):C:1C=CC=CC=CC=C[SH]1C(N(C)C)N(CN(CC(=O)O)CC(=O)O)CC1S(=O)(=O)O,573.8096205725317,25.18457975973853
5080,26,4,20,19,17,5701,29,4,13,23,CCNC1CN(NC(C)=O)S(C=CC=CC=CC=CC2(C(=O)[O][Na])SCC(CC)C2[O][Na])(CC)C1,573.7978755039017,16.732460484653423
737,4,8,16,23,8,1852,10,24,19,21,CCNC1:C:C(=CC=C2:C:C:N(Br):C(C(=O)[O][Na]):C:2C(C)C):O:C(N=O):C:1CN(CC(=O)O)CC(=O)O,573.690986349024,40.855579630596445
952,5,16,7,22,17,4482,23,16,22,2,COC1:C:S(CN(CC(=O)O)CC(=O)O):C(C=CC=CC=CC=CC2(CN(CC(=O)O)CC(=O)O)CC([SH](=O)=O)C(S(=O)(=O)O)C2):C:C:1S(=O)(=O)O,573.3147203353651,15.010438502632876
2981,15,19,13,6,15,8951,45,16,8,1,CC(=O)NS1:C([N+](=O)O):C:C:C(C=CC=CCS2:C:C(N(C)C):C(N=O):C:S:2CN(CC(=O)O)CC(=O)O):C:1C(=O)[O][Na],573.2228238836448,27.09117162051581
5070,26,10,22,16,17,5093,26,6,5,26,O=C(O)CN(CC(=O)O)CC1(C=CC=CC=CC=CS2([N+](=O)O)CC(Cl)CC2=O)SC(S(=O)(=O)[O][Na])CC1S(=O)(=O)O,573.0914854801118,27.86131791330914
5348,27,24,7,10,2,2770,14,14,15,1,COC1CN(C(C)C)NC1(C=CC(=O)C1:C:C(N(C)C):C(=C(C#N)C#N):S:C:1C(=O)O)S(=O)(=O)[O][Na],572.9376508020259,30.574212639924074
985,5,21,7,4,20,1763,9,5,4,9,CCC1:C:C:C(OC):S(Br):C:1C=C(C)C=CC1(Cl):C:C:C(N(CC)CC):C(CC):O:1,572.7121830818753,27.248131230722496
8701,44,11,2,10,13,1718,9,9,12,10,CCN(CC)C1(C=CC=CC2:C(S(=O)(=O)[O][Na]):C([SH](=O)=O):C:S:N:2N):C:C:C(S(=O)(=O)[O][Na]):C(O):O:1,572.4119252338685,21.059716726954775
851,5,1,9,6,4,8833,45,15,13,12,CCN(CC)C1:C:C:S(N(C)C):C(C=CS2:C:C(O):C(NC(C)=O):C(=C(C#N)C#N):S:2):C:1[N+](=O)O,572.313282351886,13.620832878003979
5571,28,10,24,19,17,6700,34,3,10,21,CC(C)C1C(C(=O)[O][Na])C(C=CC=CC=CC=CC2C(Br)CC(S(=O)(=O)[O][Na])N2C)ON1S(=O)(=O)[O][Na],572.2707756262837,11.651773780469583
7443,38,12,9,23,2,4384,22,26,10,9,CCNC1(C=CC(=O)C2=CC(=O)C(S(=O)(=O)[O][Na])=C2N(CC)CC)CC[SH](N(CC)CC)C1O,572.2338214589344,21.96659067510477
6228,32,11,23,20,15,5822,30,20,15,18,CCNC1NC([O][Na])C(C=CC=CCN2C([O][Na])NC(=C(C#N)C#N)C2C(=O)OCC)[SH]1N,572.0821753426569,17.591561944531286
5671,29,7,20,6,17,6485,33,11,3,12,CON1SC(C=CC=CC=CC=CC2(N)CC[SH](O)C2C)C([N+](=O)O)C1[O][Na],572.0323786593387,15.837000106302435
9292,47,23,21,15,2,211,2,19,24,25,CCNC1:O:C(C=CC(=O)C2(C(=O)[O][Na]):C:C:C(C(C)C):C(=N):C:2):C(=C(C#N)C#N):C(Br):S:1,572.0282407497891,18.124821002496013
7341,37,9,25,10,16,4623,24,22,8,16,CCN(CC)C1CC(C=CC=CC=CN2CC(CN(CC(=O)O)CC(=O)O)C(N=O)C2S(=O)(=O)O)(S(=O)(=O)[O][Na])C(=N)O1,571.9869037034935,37.26269458610917
3856,20,10,15,8,3,3541,18,17,6,12,N#CC(C#N)=S1:C:C(S(=O)(=O)[O][Na]):O:C(C=CC(=O)CC(=O)C=CN2:C:C(O):S:C([N+](=O)O):C:2C(F)(F)F):C:1N=O,571.6439143742607,20.36706337635353
9622,49,20,24,16,16,1127,6,26,23,11,CCNC1:C:C(N):C:B(C=CC=CC=CC2(CN(CC(=O)O)CC(=O)O)NON([O][Na])C2C(C)C):C:1=O,571.5312988649368,48.198636080392355
7450,38,17,15,4,2,5669,29,24,20,19,CCC1C(=C(C#N)C#N)SC(C(F)(F)F)C1C=CC(=O)S1(C(C)C)CC(C(=O)[O][Na])C([O][Na])N1,571.3334891604563,7.279050979700489
4915,25,15,10,11,17,9561,48,11,17,19,N#CC(C#N)=C1COC(N)(C=CC=CC=CC=C[SH]2C(N)SC(C(F)(F)F)C2C(=O)[O][Na])C1S(=O)(=O)[O][Na],571.3132204463893,12.652603130546481
5900,30,5,2,1,17,1065,6,24,23,15,CCNC1:C(C(C)C):B(C=CC=CC=CC=CC2(N(C)C)CN([SH](=O)=O)C(Cl)N2):C:C:C:1=C(C#N)C#N,571.180801346921,15.589237094320454
6886,35,2,7,10,16,8615,44,24,2,16,COC1N([SH](=O)=O)CCC1(C=CC=CC=CN1:C:C(CN(CC(=O)O)CC(=O)O):C([SH](=O)=O):C(C(C)C):S:1)S(=O)(=O)[O][Na],571.1463455177685,24.35676419431754
5661,29,21,3,6,16,8597,43,17,19,13,CC(=O)NC1:C:C(C(=O)[O][Na]):N(C(F)(F)F):N(C=CC=CC=CC2([N+](=O)O)CCN(C)[SH]2Br):C:1,571.1042236486304,19.451713866530195
5080,26,4,20,19,3,2508,13,9,24,19,CCC1CSC(C=CC(=O)CC(=O)C=CC2:C:C:S(C(=O)[O][Na]):C(C(C)C):C:2N(CC)CC)(C(=O)[O][Na])C1[O][Na],571.0641789008776,32.781936568923314
4591,23,10,10,26,17,2369,12,13,15,22,CC(=O)NC1(C=CC=CC=CC=CC2CC(=O)C(S(=O)(=O)[O][Na])C2S(=O)(=O)[O][Na]):C:C(S(=O)(=O)O):C(=C(C#N)C#N):C:N:1,571.0599295671586,19.556903729988377
8827,45,7,19,25,14,1890,10,22,17,15,COS1:S:C(OC2:C:C(S(=O)(=O)O):N(C(F)(F)F):C(=C(C#N)C#N):C:2):C:C(=N):C:1C(=O)[O][Na],570.9126871704133,29.33604764329669
4125,21,20,24,6,7,1890,10,22,17,15,CC(C)C1:C:S([N+](=O)O):C:C(C=NC2:C:C(S(=O)(=O)O):N(C(F)(F)F):C(=C(C#N)C#N):C:2):S:1[O][Na],570.8554599345185,19.469410930905696
6367,32,19,16,9,16,5745,29,4,18,9,CCOC(=O)C1CC(N(CC)CC)[SH](C=CC=CC=CC2(N(CC)CC)SC(C(=O)[O][Na])NC2CN(CC(=O)O)CC(=O)O)N1CC,570.5658451108854,29.56731112747536
107,1,23,16,25,2,6482,33,11,10,9,CCNC1=C(C=CC(=O)C2C(N)SC(S(=O)(=O)[O][Na])C2N(CC)CC)C(=N)C=C1CN(CC(=O)O)CC(=O)O,570.5332581911185,27.897068086760655
6856,35,14,10,9,16,5083,26,25,16,14,CCN(CC)C1(C=CC=CC=C[SH]2C(=N)C(CN(CC(=O)O)CC(=O)O)CC2C(=O)O)CC(C(=O)O)N(S(=O)(=O)[O][Na])C1,570.5279293674005,39.7353688598354
248,2,15,25,14,7,8836,45,5,10,23,CCNC1:C:C:S(Cl)(N=CC2:C:C:C(C(=O)O):C(=N):C:2=C(C#N)C#N):S:C:1S(=O)(=O)[O][Na],570.0918262588821,18.24931312453613
2411,13,4,13,20,15,4469,23,19,7,23,CCNC1CCC(OC)C1(CC=CC=CC1:C(CC):C:C:S(NC(C)=O):C:1[O][Na])C(=O)[O][Na],569.7427560492331,13.735913805301697
7879,40,19,3,6,13,5620,29,9,17,26,CCN(CC)N1C(C(F)(F)F)C(=O)C[SH]1C=CC=CC1:O:O:C(C(=O)[O][Na]):C(C):C:1[N+](=O)O,569.5993708599218,20.202564454791005
8385,42,20,8,26,16,5808,30,16,17,9,CCN(CC)C1CN(C(F)(F)F)C(CN(CC(=O)O)CC(=O)O)N1C=CC=CC=CC1:C:C(=O):C(N=O):S([O][Na]):O:1,569.4070966360435,35.17472604757257
6294,32,6,2,2,15,2542,13,5,10,16,O=C(O)CN(CC(=O)O)CC1:C:C(Cl)(CC=CC=CC2C([SH](=O)=O)NC([SH](=O)=O)[SH]2[N+](=O)O):C:C(S(=O)(=O)[O][Na]):S:1,569.3296984991186,29.087214319220692
5264,27,13,20,18,16,2504,13,18,13,19,CCOC(=O)C1(C=CC=CC=CC2(C(=O)OCC):C:C(C(=O)[O][Na]):S:C:C:2NC(C)=O)CC([O][Na])NN1NC(C)=O,569.0492938942069,34.601624398155586
813,5,16,23,16,16,8927,45,19,13,12,CCNC1:C(CN(CC(=O)O)CC(=O)O):C:C:C(C=CC=CC=CS2(C(=O)[O][Na]):C:C(O):C(NC(C)=O):C:S:2):S:1CN(CC(=O)O)CC(=O)O,568.9123657369361,39.0382489658197
2501,13,1,15,2,17,6424,33,21,16,11,CN(C)C1:C:C(=C(C#N)C#N):S([SH](=O)=O):C:C:1C=CC=CC=CC=CC1(Br)C(N)CSC1CN(CC(=O)O)CC(=O)O,568.8944264428782,26.10521602696876
7289,37,11,22,24,16,6516,33,9,19,5,CCN(CC)C1(C=CC=CC=CC2(C(C)C)C(N)COC2S(=O)(=O)O)CC(Cl)SC1C(=O)[O][Na],568.6386215999582,20.11235360493564
6319,32,10,24,21,16,4001,21,17,9,8,CCN(CC)S1:C(N=O):C:S(C=CC=CC=CC2(Br)CN(C(C)C)C[SH]2S(=O)(=O)[O][Na]):C:C:1C(F)(F)F,568.5417110905793,12.406663992723388
7435,38,20,6,9,17,5232,27,20,1,6,CCN(CC)C1(C=CC=CC=CC=CN2C([N+](=O)O)C(N(C)C)CN2[O][Na])C([O][Na])SCC1[N+](=O)O,568.2344316788502,16.710364545246332
5534,28,8,15,19,3,6322,32,8,25,14,N#CC(C#N)=C1CC(C=CC(=O)CC(=O)C=C[SH]2CN(N=O)C(=N)C2C(=O)O)(C(=O)[O][Na])ON1N=O,568.109511485391,38.5889343211097
8972,45,10,23,15,2,3092,16,16,11,17,CCNC1:C(=C(C#N)C#N):C:C(C=CC(=O)N2:C:C(C(F)(F)F):N(N):C:C:2CN(CC(=O)O)CC(=O)O):S:S:1S(=O)(=O)[O][Na],567.979946327792,44.78874355098279
3565,18,19,8,8,3,972,5,6,5,11,NC1:C:S(C=CC(=O)CC(=O)C=CC2:C(N=O):S:C:C(N=O):N:2C(=O)[O][Na]):C([N+](=O)O):C:C:1Cl,567.8695595965504,25.623147247817737
7139,36,20,2,11,15,938,5,23,21,9,CCNC1:C(Br):C(N(CC)CC):C:C:S:1CC=CC=CC1C([O][Na])OC([SH](=O)=O)C1N,567.6406273131349,30.4490032014211
1123,6,5,15,4,17,2254,12,5,21,26,CCC1:C:C(=C(C#N)C#N):C(Cl):B:C:1C=CC=CC=CC=CC1(Cl):C:C:C:C(=O):N:1Br,567.3841441234557,12.822104623188936
209,2,21,25,16,15,5166,26,19,13,15,CC(=O)NC1CC(=C(C#N)C#N)[SH](CC=CC=CC2:C:C:C(CN(CC(=O)O)CC(=O)O):C(=N):C:2Br)C1C(=O)[O][Na],567.2369869033024,20.7998700333736
2209,12,12,20,15,3,6908,35,10,21,22,N#CC(C#N)=C1:C:C:N([O][Na]):C(O):C:1C=CC(=O)CC(=O)C=CC1C(S(=O)(=O)O)C(Br)NC1S(=O)(=O)[O][Na],567.1264829963187,12.102008773860522
4073,21,21,17,14,17,1891,10,7,20,10,COC1:C(C=CC=CC=CC=CC2:C:S:C(C(=O)O):C(C(F)(F)F):S:2Br):C:C(S(=O)(=O)[O][Na]):N:C:1[O][Na],567.0421517949018,20.238263012286144
8602,44,12,20,21,4,9473,48,3,18,16,CCOC(=O)C1SC(CN(CC(=O)O)CC(=O)O)CS1(C)C=CC1:C(Br):C:C([O][Na]):S:N:1O,567.0180962001195,28.649734024472178
2496,13,10,18,1,20,6202,32,17,21,19,CCOC(=O)S1:C:C:C(S(=O)(=O)[O][Na]):C(C=C(C)C=CS2(C(F)(F)F)CN(Br)CC2C(=O)[O][Na]):C:1N(C)C,566.9366992673528,18.555793221146946
895,5,15,1,23,3,2154,11,13,2,22,CCNC1:C:C(C=CC(=O)CC(=O)C=CC2(NC(C)=O):C:N:C([SH](=O)=O):C(S(=O)(=O)O):C:2):S:C(=C(C#N)C#N):C:1N(C)C,566.9260828317545,20.42705482798507
3512,18,24,17,19,16,6289,32,11,8,24,CC(C)C1:C:N:C(C=CC=CC=C[SH]2CC(C(C)C)N(N=O)C2N):C(C(=O)[O][Na]):S:1C(F)(F)F,566.8741957000697,19.072031841533683
3748,19,20,12,19,4,5783,29,15,15,18,CCOC(=O)C1C(=C(C#N)C#N)CN[SH]1(C=CC1:O:C([O][Na]):C(O):O:C:1C(=O)[O][Na])=C(C#N)C#N,566.8020934083243,27.656968464370724
51,1,19,10,15,13,6826,35,8,15,20,N#CC(C#N)=C1C=C(C=CC=CC2CN(N=O)C(=C(C#N)C#N)C2[O][Na])C(C(=O)[O][Na])=C1S(=O)(=O)[O][Na],566.789240134805,24.863706961151564
2567,13,7,16,21,16,949,5,14,12,22,COC1:C:C(C=CC=CC=CS2:C:C(S(=O)(=O)O):C:C(O):C:2C(=O)O):C:S(Br):C:1CN(CC(=O)O)CC(=O)O,566.6186077723414,28.226284333475736
5126,26,2,9,10,2,2235,12,14,7,11,CCN(CC)C1CC[SH]([SH](=O)=O)C1(C=CC(=O)C1:C:C(N):C(OC):C(C(=O)O):N:1)S(=O)(=O)[O][Na],566.5508193206151,21.62005855447121
6546,33,18,2,21,16,4342,22,23,1,15,CCNC1=C(C=CC=CC=CC2C[SH](Br)C([SH](=O)=O)C2C(=O)OCC)C(=C(C#N)C#N)C=C1N(C)C,566.2340548889919,26.53491170036732
8763,44,10,17,3,3,5781,29,5,18,16,CCOC(=O)C1CC(CN(CC(=O)O)CC(=O)O)[SH](C=CC(=O)CC(=O)C=CC2:C(C):C:C(C(F)(F)F):S:N:2S(=O)(=O)[O][Na])N1Cl,566.2110214538458,15.352203691265693
9577,48,6,10,1,16,4068,21,10,11,12,CN(C)C1(C=CC=CC=CS2:C:C(O):S(N):C:C:2S(=O)(=O)[O][Na])C[SH](S(=O)(=O)[O][Na])C[SH]1[N+](=O)O,566.0869400847889,21.364875492249972
4401,23,25,15,14,4,9545,48,15,16,19,N#CC(C#N)=C1C(=N)CC(C=C[SH]2(=C(C#N)C#N)CC(C(=O)[O][Na])SC2CN(CC(=O)O)CC(=O)O)C1C(=O)O,565.9169512597222,39.04649422607114
4552,23,9,10,6,8,4428,23,4,18,19,CCOC(=O)C1C(C(=O)[O][Na])CC(=CC=C2CC([N+](=O)O)C(S(=O)(=O)[O][Na])C2N(CC)CC)C1CC,565.8937971953862,13.359957816674308
317,2,26,10,25,2,314,2,23,21,21,CCNC1:C:C(Br):C(Br):C:C:1C(=O)C=CC1:C:C(=N):C:C(S(=O)(=O)[O][Na]):C:1=O,565.6345162298337,28.242734973276985
3750,19,4,19,5,3,4748,24,13,12,14,CCC1:O:C(C=CC(=O)CC(=O)C=CN2CC(NC(C)=O)C(O)C2C(=O)O):C(Cl):O:C:1C(=O)[O][Na],565.5405509534087,20.544555938216796
4411,23,16,20,4,15,7055,36,16,24,10,CCC1C([O][Na])CC(CN(CC(=O)O)CC(=O)O)C1C=CC=CCC1OC(CN(CC(=O)O)CC(=O)O)C(C(C)C)C1S(=O)(=O)[O][Na],565.3752450778002,20.206865610431162
825,5,2,16,21,3,7566,38,21,6,20,O=C(O)CN(CC(=O)O)CC1:C:C:S([SH](=O)=O):C(C=CC(=O)CC(=O)C=CC2(Br)SC([N+](=O)O)CC2[O][Na]):C:1Br,565.3609858954053,26.741970535541284
8975,45,1,20,17,3,4100,21,18,7,1,CCOC(=O)C1:C(OC):S(N(C)C):C:C:S:1C=CC(=O)CC(=O)C=CC1:C:C(C(F)(F)F):C:S([O][Na]):S:1N(C)C,565.1264305857655,22.30567501992505
4552,23,9,10,6,2,2822,15,14,12,9,CCN(CC)C1:C:C:C(C(=O)C=CC2CC([N+](=O)O)C(S(=O)(=O)[O][Na])C2N(CC)CC):S(C(=O)O):C:1O,565.0733450579062,31.154958523686805
755,4,8,3,17,17,2248,12,16,22,19,CC1:C(C(F)(F)F):C:C(C=CC=CC=CC=CC2:C:C(C(=O)[O][Na]):C:C(S(=O)(=O)O):N:2CN(CC(=O)O)CC(=O)O):O:C:1N=O,564.8474958780797,28.517867193241027
8821,45,23,4,18,8,6861,35,5,1,10,CCNS1:C:C(CC):C(C(=O)OCC):C(=CC=C2C(Cl)N(N(C)C)CC2S(=O)(=O)[O][Na]):S:1,564.8041269959174,18.724580765080503
8549,43,19,4,13,15,5340,27,4,12,10,CCN1C(O)CC(S(=O)(=O)[O][Na])N1CC=CC=CC1:C:C:C(NC(C)=O):N(CC):N:1C(=O)[O][Na],564.6487319152911,20.081223177503063
7420,38,15,19,18,2,4183,21,12,5,9,CCOC(=O)C1C(C=CC(=O)S2(O):C:C:S:C(N(CC)CC):C:2Cl)C(=C(C#N)C#N)SC1C(=O)[O][Na],564.5554161421122,23.497841749526017
8434,43,23,25,25,3,4018,21,18,23,10,CCNC1:C:S(C=CC(=O)CC(=O)C=CC2:C(=N):C(=N):C:N:N:2NCC)(C(=O)OCC):C:C(S(=O)(=O)[O][Na]):S:1,564.2074879889916,18.770989194550967
9402,48,25,19,11,17,6747,34,10,11,24,CC(C)C1CC(C=CC=CC=CC=CC2C(N)[SH](C(=O)[O][Na])CS2=N)(S(=O)(=O)[O][Na])NC1N,563.7146988159114,15.117192739357012
3500,18,19,6,17,3,5718,29,3,16,13,CC(=O)NC1CCS(C)(C=CC(=O)CC(=O)C=CC2:C(C(F)(F)F):S:C:C([N+](=O)O):N:2C(=O)[O][Na])N1CN(CC(=O)O)CC(=O)O,563.5778710509265,41.67488762261092
